product_title,type,series,artwork_url,creation_method,template_or_productuid,expected_variants,variant_note,status,url_check
Garden — Sage,Framed Print — Vertical,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png,template,392687cd-4959-4186-bc3a-fb135d1e0c1d,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Zebra,Framed Print — Vertical,Animals,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg,template,392687cd-4959-4186-bc3a-fb135d1e0c1d,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Tourism — II,Framed Print — Vertical,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg,template,392687cd-4959-4186-bc3a-fb135d1e0c1d,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Sommerby,Framed Print — Vertical,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png,template,392687cd-4959-4186-bc3a-fb135d1e0c1d,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
SHERO — Purple,Framed Print — Horizontal,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Purple.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
SHERO — Indigo,Framed Print — Horizontal,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Indigo.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
SHERO — III,Framed Print — Horizontal,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20III.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Mask Study,Framed Print — Horizontal,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20Study.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Sri Lanka Masks,Framed Print — Horizontal,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Sea Monsters — Blue,Framed Print — Horizontal,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Colour Exploration I,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Colour Exploration II,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Colour Exploration III,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Style Exploration,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Two Cats,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Elephant — Green,Framed Print — Horizontal,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Elephant — Yellow,Framed Print — Horizontal,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Elephant — Lilac,Framed Print — Horizontal,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Elephant — Red,Framed Print — Horizontal,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Tourism — I,Framed Print — Horizontal,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Tourism — III,Framed Print — Horizontal,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Tourism — IV,Framed Print — Horizontal,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Blue Flower on Green Wood,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Dead Flowers,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Flowers on Linen,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
No Ordinary Stone,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
On the Light Table,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Purple Flower,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Red and Green Moss,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Vase on Stool,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Taped Objects,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Taped%20Objects.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Purple Sun,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Purple%20Sun.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Candy I,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Candy%20I.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Orange Sun,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Orange%20Sun.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Rainbow II,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Rainbow%20II.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Round Earth,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Round%20Earth.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Floral Thing,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Floral%20Thing.jpg,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Sitspot Large,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Sitspot%20Large.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Elsk,Framed Print — Horizontal,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Elsk.png,template,992be2b6-4005-4abb-884c-9d4fa2f4affb,12,A4/A3/A2/A1 × black/white/wood frame,NEW,200
Neko Paw — Yellow,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Yellow Neon,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20Neon.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Yellow & Blue,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20%26%20Blue.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Pink,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Pink.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Lilac,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Lilac.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Yellow II,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Paw%20%E2%80%94%20Yellow%20II.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Blue,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_blue.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Red,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_red.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Paw — Black & White,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_paw_bw.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko — Pink,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/neko_pink.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Human I,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20I.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Neko Human II,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20II.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
SHERO — Purple,Mug,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Purple.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
SHERO — Indigo,Mug,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Indigo.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
SHERO — III,Mug,SHERO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20III.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — I,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20I%20cropped.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — II,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20II.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — III,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20III.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — Blasé,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Blas%C3%A9.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — Calling,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Calling.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — Dream,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Dream.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask — Conformist,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Conformist.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Mask Study,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20Study.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Moon Face,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Moon%20Face.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Solar Face,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sri Lanka Masks,Mug,Masks,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sea Monsters — Steel,Mug,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sea Monsters — Blue,Mug,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sea Monsters — Gold,Mug,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Gold.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sea Monsters — Cream,Mug,Sea Monsters,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Cream.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Monsters — Pattern,Mug,Patterns,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Monsters%20%E2%80%94%20Pattern.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Kaninskoven,Mug,Patterns,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Kaninskoven.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Botanical — Noir,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Botanical — Blanc,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Garden — Cream,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Garden — Sky,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Garden — Lavender,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Garden — Sage,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Floating Poppies,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Floating%20Poppies.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Night Poppies,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Night%20Poppies.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Poppy Field,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Poppy%20Field.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Forget-Me-Not,Mug,Botanical,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Forget-Me-Not.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Colour Exploration I,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Colour Exploration II,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Colour Exploration III,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Style Exploration,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Sleeping Cat,Mug,NEKO,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Sleeping%20Cat.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Two Cats,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Zebra,Mug,Animals,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Elephant — Green,Mug,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Elephant — Yellow,Mug,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Elephant — Lilac,Mug,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Elephant — Red,Mug,Elephant,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Tourism — I,Mug,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Tourism — II,Mug,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Tourism — III,Mug,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Tourism — IV,Mug,Tourism,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Blue Flower on Green Wood,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Dead Flowers,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Flowers on Linen,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
No Ordinary Stone,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
On the Light Table,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
Purple Flower,Mug,Various,https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png,template,0e9a0a04-1016-4216-9a40-4f42a00b8dca,4,White/Black × Design A/B,EXISTING,200
